timestamp_utc,station_id,status,diesel
2026-08-01T03:00:49Z,4c8cac28-e631-42aa-8206-db8f9acf8919,open,2.168
2026-08-01T03:00:49Z,005056ba-7cb6-1ed2-bceb-8b9067120d33,open,2.169
2026-08-01T04:02:34Z,4910a275-9695-403e-bb77-bf059a03713b,open,2.189
2026-08-01T04:02:34Z,e1a15081-2513-9107-e040-0b0a3dfe563c,open,2.169
2026-08-01T04:02:34Z,51d4b52a-a095-1aa0-e100-80009459e03a,open,2.169
2026-08-01T04:02:34Z,515bab29-79a3-4a95-937b-3a13c7907955,open,2.179
2026-08-01T04:30:52Z,3d5d33e1-982e-4bd9-831c-7710f4b2bd72,open,2.169
2026-08-01T05:02:20Z,0644af18-e91e-4f5c-b23b-ecee706482ce,open,2.199
2026-08-01T05:02:20Z,3bc75820-2e63-4a74-92cf-ef078b21accf,open,2.189
2026-08-01T05:02:20Z,4910a275-9695-403e-bb77-bf059a03713b,open,2.169
2026-08-01T05:32:34Z,ff84eb62-9c83-4c6a-b3e3-d7dad141e8d5,open,2.179
2026-08-01T05:32:34Z,0644af18-e91e-4f5c-b23b-ecee706482ce,open,2.179
2026-08-01T05:32:34Z,6cc0da1b-3d06-4abf-a2e9-3a4f67469658,open,2.189
2026-08-01T05:32:34Z,9cc82fee-ffbf-4cf3-948a-9c5e494588a8,open,2.179
2026-08-01T06:02:14Z,51d4b662-a095-1aa0-e100-80009459e03a,open,2.169
2026-08-01T07:00:52Z,77d0b269-a3f2-4a90-aebb-264d45748583,open,2.179
2026-08-01T07:00:52Z,23cb9e76-f277-4ab3-b64b-d5d8a71eee0a,open,2.179
2026-08-01T07:00:52Z,6cc0da1b-3d06-4abf-a2e9-3a4f67469658,open,2.179
2026-08-01T07:00:52Z,0014c75b-2b35-4fad-b162-8b3fb9125cd2,open,2.179
2026-08-01T10:03:28Z,0644af18-e91e-4f5c-b23b-ecee706482ce,open,2.439
2026-08-01T10:03:28Z,3bc75820-2e63-4a74-92cf-ef078b21accf,open,2.429
2026-08-01T10:03:28Z,77d0b269-a3f2-4a90-aebb-264d45748583,open,2.439
2026-08-01T10:03:28Z,23cb9e76-f277-4ab3-b64b-d5d8a71eee0a,open,2.439
2026-08-01T10:03:28Z,4910a275-9695-403e-bb77-bf059a03713b,open,2.409
2026-08-01T10:03:28Z,0014c75b-2b35-4fad-b162-8b3fb9125cd2,open,2.439
2026-08-01T10:03:28Z,3d5d33e1-982e-4bd9-831c-7710f4b2bd72,open,2.439
